"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-05",0,"20","inc covid hosp","quantile","0.99",144
"2022-12-05",1,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",1,"20","inc covid hosp","quantile","0.25",4
"2022-12-05",1,"20","inc covid hosp","quantile","0.3",11
"2022-12-05",1,"20","inc covid hosp","quantile","0.35",18
"2022-12-05",1,"20","inc covid hosp","quantile","0.4",24
"2022-12-05",1,"20","inc covid hosp","quantile","0.45",30
"2022-12-05",1,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",1,"20","inc covid hosp","quantile","0.55",42
"2022-12-05",1,"20","inc covid hosp","quantile","0.6",48
"2022-12-05",1,"20","inc covid hosp","quantile","0.65",54
"2022-12-05",1,"20","inc covid hosp","quantile","0.7",60
"2022-12-05",1,"20","inc covid hosp","quantile","0.75",68
"2022-12-05",1,"20","inc covid hosp","quantile","0.8",75
"2022-12-05",1,"20","inc covid hosp","quantile","0.85",85
"2022-12-05",1,"20","inc covid hosp","quantile","0.9",97
"2022-12-05",1,"20","inc covid hosp","quantile","0.95",114
"2022-12-05",1,"20","inc covid hosp","quantile","0.975",130
"2022-12-05",1,"20","inc covid hosp","quantile","0.99",149
"2022-12-05",2,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",2,"20","inc covid hosp","quantile","0.25",3
"2022-12-05",2,"20","inc covid hosp","quantile","0.3",10
"2022-12-05",2,"20","inc covid hosp","quantile","0.35",17
"2022-12-05",2,"20","inc covid hosp","quantile","0.4",24
"2022-12-05",2,"20","inc covid hosp","quantile","0.45",30
"2022-12-05",2,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",2,"20","inc covid hosp","quantile","0.55",42
"2022-12-05",2,"20","inc covid hosp","quantile","0.6",48
"2022-12-05",2,"20","inc covid hosp","quantile","0.65",55
"2022-12-05",2,"20","inc covid hosp","quantile","0.7",62
"2022-12-05",2,"20","inc covid hosp","quantile","0.75",69
"2022-12-05",2,"20","inc covid hosp","quantile","0.8",77
"2022-12-05",2,"20","inc covid hosp","quantile","0.85",87
"2022-12-05",2,"20","inc covid hosp","quantile","0.9",99
"2022-12-05",2,"20","inc covid hosp","quantile","0.95",118
"2022-12-05",2,"20","inc covid hosp","quantile","0.975",134
"2022-12-05",2,"20","inc covid hosp","quantile","0.99",153
"2022-12-05",3,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",3,"20","inc covid hosp","quantile","0.25",2
"2022-12-05",3,"20","inc covid hosp","quantile","0.3",9
"2022-12-05",3,"20","inc covid hosp","quantile","0.35",16
"2022-12-05",3,"20","inc covid hosp","quantile","0.4",23
"2022-12-05",3,"20","inc covid hosp","quantile","0.45",30
"2022-12-05",3,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",3,"20","inc covid hosp","quantile","0.55",42
"2022-12-05",3,"20","inc covid hosp","quantile","0.6",49
"2022-12-05",3,"20","inc covid hosp","quantile","0.65",56
"2022-12-05",3,"20","inc covid hosp","quantile","0.7",63
"2022-12-05",3,"20","inc covid hosp","quantile","0.75",71
"2022-12-05",3,"20","inc covid hosp","quantile","0.8",79
"2022-12-05",3,"20","inc covid hosp","quantile","0.85",89
"2022-12-05",3,"20","inc covid hosp","quantile","0.9",102
"2022-12-05",3,"20","inc covid hosp","quantile","0.95",121
"2022-12-05",3,"20","inc covid hosp","quantile","0.975",138
"2022-12-05",3,"20","inc covid hosp","quantile","0.99",159
"2022-12-05",4,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",4,"20","inc covid hosp","quantile","0.3",8
"2022-12-05",4,"20","inc covid hosp","quantile","0.35",16
"2022-12-05",4,"20","inc covid hosp","quantile","0.4",23
"2022-12-05",4,"20","inc covid hosp","quantile","0.45",29
"2022-12-05",4,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",4,"20","inc covid hosp","quantile","0.55",43
"2022-12-05",4,"20","inc covid hosp","quantile","0.6",49
"2022-12-05",4,"20","inc covid hosp","quantile","0.65",57
"2022-12-05",4,"20","inc covid hosp","quantile","0.7",64
"2022-12-05",4,"20","inc covid hosp","quantile","0.75",72
"2022-12-05",4,"20","inc covid hosp","quantile","0.8",81
"2022-12-05",4,"20","inc covid hosp","quantile","0.85",91
"2022-12-05",4,"20","inc covid hosp","quantile","0.9",105
"2022-12-05",4,"20","inc covid hosp","quantile","0.95",124
"2022-12-05",4,"20","inc covid hosp","quantile","0.975",142
"2022-12-05",4,"20","inc covid hosp","quantile","0.99",162
"2022-12-05",5,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",5,"20","inc covid hosp","quantile","0.3",7
"2022-12-05",5,"20","inc covid hosp","quantile","0.35",15
"2022-12-05",5,"20","inc covid hosp","quantile","0.4",22
"2022-12-05",5,"20","inc covid hosp","quantile","0.45",29
"2022-12-05",5,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",5,"20","inc covid hosp","quantile","0.55",43
"2022-12-05",5,"20","inc covid hosp","quantile","0.6",50
"2022-12-05",5,"20","inc covid hosp","quantile","0.65",57
"2022-12-05",5,"20","inc covid hosp","quantile","0.7",65
"2022-12-05",5,"20","inc covid hosp","quantile","0.75",73
"2022-12-05",5,"20","inc covid hosp","quantile","0.8",83
"2022-12-05",5,"20","inc covid hosp","quantile","0.85",94
"2022-12-05",5,"20","inc covid hosp","quantile","0.9",107
"2022-12-05",5,"20","inc covid hosp","quantile","0.95",128
"2022-12-05",5,"20","inc covid hosp","quantile","0.975",146
"2022-12-05",5,"20","inc covid hosp","quantile","0.99",166
"2022-12-05",6,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",6,"20","inc covid hosp","quantile","0.3",6
"2022-12-05",6,"20","inc covid hosp","quantile","0.35",14
"2022-12-05",6,"20","inc covid hosp","quantile","0.4",21
"2022-12-05",6,"20","inc covid hosp","quantile","0.45",29
"2022-12-05",6,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",6,"20","inc covid hosp","quantile","0.55",43
"2022-12-05",6,"20","inc covid hosp","quantile","0.6",50
"2022-12-05",6,"20","inc covid hosp","quantile","0.65",58
"2022-12-05",6,"20","inc covid hosp","quantile","0.7",66
"2022-12-05",6,"20","inc covid hosp","quantile","0.75",75
"2022-12-05",6,"20","inc covid hosp","quantile","0.8",84
"2022-12-05",6,"20","inc covid hosp","quantile","0.85",95
"2022-12-05",6,"20","inc covid hosp","quantile","0.9",109
"2022-12-05",6,"20","inc covid hosp","quantile","0.95",131
"2022-12-05",6,"20","inc covid hosp","quantile","0.975",149
"2022-12-05",6,"20","inc covid hosp","quantile","0.99",172
"2022-12-05",7,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",7,"20","inc covid hosp","quantile","0.3",5
"2022-12-05",7,"20","inc covid hosp","quantile","0.35",13
"2022-12-05",7,"20","inc covid hosp","quantile","0.4",21
"2022-12-05",7,"20","inc covid hosp","quantile","0.45",29
"2022-12-05",7,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",7,"20","inc covid hosp","quantile","0.55",43
"2022-12-05",7,"20","inc covid hosp","quantile","0.6",51
"2022-12-05",7,"20","inc covid hosp","quantile","0.65",59
"2022-12-05",7,"20","inc covid hosp","quantile","0.7",67
"2022-12-05",7,"20","inc covid hosp","quantile","0.75",76
"2022-12-05",7,"20","inc covid hosp","quantile","0.8",86
"2022-12-05",7,"20","inc covid hosp","quantile","0.85",97
"2022-12-05",7,"20","inc covid hosp","quantile","0.9",112
"2022-12-05",7,"20","inc covid hosp","quantile","0.95",134
"2022-12-05",7,"20","inc covid hosp","quantile","0.975",153
"2022-12-05",7,"20","inc covid hosp","quantile","0.99",175
"2022-12-05",8,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",8,"20","inc covid hosp","quantile","0.3",5
"2022-12-05",8,"20","inc covid hosp","quantile","0.35",13
"2022-12-05",8,"20","inc covid hosp","quantile","0.4",21
"2022-12-05",8,"20","inc covid hosp","quantile","0.45",28
"2022-12-05",8,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",8,"20","inc covid hosp","quantile","0.55",43
"2022-12-05",8,"20","inc covid hosp","quantile","0.6",51
"2022-12-05",8,"20","inc covid hosp","quantile","0.65",59
"2022-12-05",8,"20","inc covid hosp","quantile","0.7",68
"2022-12-05",8,"20","inc covid hosp","quantile","0.75",77
"2022-12-05",8,"20","inc covid hosp","quantile","0.8",87
"2022-12-05",8,"20","inc covid hosp","quantile","0.85",99
"2022-12-05",8,"20","inc covid hosp","quantile","0.9",114
"2022-12-05",8,"20","inc covid hosp","quantile","0.95",137
"2022-12-05",8,"20","inc covid hosp","quantile","0.975",156
"2022-12-05",8,"20","inc covid hosp","quantile","0.99",179
"2022-12-05",9,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",9,"20","inc covid hosp","quantile","0.3",4
"2022-12-05",9,"20","inc covid hosp","quantile","0.35",12
"2022-12-05",9,"20","inc covid hosp","quantile","0.4",20
"2022-12-05",9,"20","inc covid hosp","quantile","0.45",28
"2022-12-05",9,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",9,"20","inc covid hosp","quantile","0.55",44
"2022-12-05",9,"20","inc covid hosp","quantile","0.6",52
"2022-12-05",9,"20","inc covid hosp","quantile","0.65",60
"2022-12-05",9,"20","inc covid hosp","quantile","0.7",69
"2022-12-05",9,"20","inc covid hosp","quantile","0.75",78
"2022-12-05",9,"20","inc covid hosp","quantile","0.8",89
"2022-12-05",9,"20","inc covid hosp","quantile","0.85",101
"2022-12-05",9,"20","inc covid hosp","quantile","0.9",116
"2022-12-05",9,"20","inc covid hosp","quantile","0.95",139
"2022-12-05",9,"20","inc covid hosp","quantile","0.975",159
"2022-12-05",9,"20","inc covid hosp","quantile","0.99",183
"2022-12-05",10,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",10,"20","inc covid hosp","quantile","0.3",3
"2022-12-05",10,"20","inc covid hosp","quantile","0.35",11
"2022-12-05",10,"20","inc covid hosp","quantile","0.4",20
"2022-12-05",10,"20","inc covid hosp","quantile","0.45",28
"2022-12-05",10,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",10,"20","inc covid hosp","quantile","0.55",44
"2022-12-05",10,"20","inc covid hosp","quantile","0.6",52
"2022-12-05",10,"20","inc covid hosp","quantile","0.65",60
"2022-12-05",10,"20","inc covid hosp","quantile","0.7",69
"2022-12-05",10,"20","inc covid hosp","quantile","0.75",79
"2022-12-05",10,"20","inc covid hosp","quantile","0.8",90
"2022-12-05",10,"20","inc covid hosp","quantile","0.85",103
"2022-12-05",10,"20","inc covid hosp","quantile","0.9",118
"2022-12-05",10,"20","inc covid hosp","quantile","0.95",142
"2022-12-05",10,"20","inc covid hosp","quantile","0.975",162
"2022-12-05",10,"20","inc covid hosp","quantile","0.99",187
"2022-12-05",11,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",11,"20","inc covid hosp","quantile","0.3",2
"2022-12-05",11,"20","inc covid hosp","quantile","0.35",11
"2022-12-05",11,"20","inc covid hosp","quantile","0.4",19
"2022-12-05",11,"20","inc covid hosp","quantile","0.45",28
"2022-12-05",11,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",11,"20","inc covid hosp","quantile","0.55",44
"2022-12-05",11,"20","inc covid hosp","quantile","0.6",53
"2022-12-05",11,"20","inc covid hosp","quantile","0.65",61
"2022-12-05",11,"20","inc covid hosp","quantile","0.7",71
"2022-12-05",11,"20","inc covid hosp","quantile","0.75",80
"2022-12-05",11,"20","inc covid hosp","quantile","0.8",92
"2022-12-05",11,"20","inc covid hosp","quantile","0.85",105
"2022-12-05",11,"20","inc covid hosp","quantile","0.9",121
"2022-12-05",11,"20","inc covid hosp","quantile","0.95",145
"2022-12-05",11,"20","inc covid hosp","quantile","0.975",166
"2022-12-05",11,"20","inc covid hosp","quantile","0.99",190
"2022-12-05",12,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",12,"20","inc covid hosp","quantile","0.3",1
"2022-12-05",12,"20","inc covid hosp","quantile","0.35",10
"2022-12-05",12,"20","inc covid hosp","quantile","0.4",19
"2022-12-05",12,"20","inc covid hosp","quantile","0.45",28
"2022-12-05",12,"20","inc covid hosp","quantile","0.5",36
"2022-12-05",12,"20","inc covid hosp","quantile","0.55",44
"2022-12-05",12,"20","inc covid hosp","quantile","0.6",53
"2022-12-05",12,"20","inc covid hosp","quantile","0.65",62
"2022-12-05",12,"20","inc covid hosp","quantile","0.7",71
"2022-12-05",12,"20","inc covid hosp","quantile","0.75",81
"2022-12-05",12,"20","inc covid hosp","quantile","0.8",93
"2022-12-05",12,"20","inc covid hosp","quantile","0.85",106
"2022-12-05",12,"20","inc covid hosp","quantile","0.9",123
"2022-12-05",12,"20","inc covid hosp","quantile","0.95",147
"2022-12-05",12,"20","inc covid hosp","quantile","0.975",169
"2022-12-05",12,"20","inc covid hosp","quantile","0.99",194
"2022-12-05",13,"20","inc covid hosp","quantile","0.01",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.025",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.05",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.1",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.15",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.2",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.25",0
"2022-12-05",13,"20","inc covid hosp","quantile","0.3",0
