"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",-1,"20","inc covid hosp","quantile","0.65",60
"2022-12-12",-1,"20","inc covid hosp","quantile","0.7",62
"2022-12-12",-1,"20","inc covid hosp","quantile","0.75",64
"2022-12-12",-1,"20","inc covid hosp","quantile","0.8",68
"2022-12-12",-1,"20","inc covid hosp","quantile","0.85",71
"2022-12-12",-1,"20","inc covid hosp","quantile","0.9",77
"2022-12-12",-1,"20","inc covid hosp","quantile","0.95",86
"2022-12-12",-1,"20","inc covid hosp","quantile","0.975",97
"2022-12-12",-1,"20","inc covid hosp","quantile","0.99",106
"2022-12-12",0,"20","inc covid hosp","quantile","0.01",28
"2022-12-12",0,"20","inc covid hosp","quantile","0.025",31
"2022-12-12",0,"20","inc covid hosp","quantile","0.05",34
"2022-12-12",0,"20","inc covid hosp","quantile","0.1",38
"2022-12-12",0,"20","inc covid hosp","quantile","0.15",41
"2022-12-12",0,"20","inc covid hosp","quantile","0.2",43
"2022-12-12",0,"20","inc covid hosp","quantile","0.25",45
"2022-12-12",0,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",0,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",0,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",0,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",0,"20","inc covid hosp","quantile","0.5",54
"2022-12-12",0,"20","inc covid hosp","quantile","0.55",56
"2022-12-12",0,"20","inc covid hosp","quantile","0.6",57
"2022-12-12",0,"20","inc covid hosp","quantile","0.65",60
"2022-12-12",0,"20","inc covid hosp","quantile","0.7",63
"2022-12-12",0,"20","inc covid hosp","quantile","0.75",65
"2022-12-12",0,"20","inc covid hosp","quantile","0.8",69
"2022-12-12",0,"20","inc covid hosp","quantile","0.85",73
"2022-12-12",0,"20","inc covid hosp","quantile","0.9",78
"2022-12-12",0,"20","inc covid hosp","quantile","0.95",89
"2022-12-12",0,"20","inc covid hosp","quantile","0.975",96
"2022-12-12",0,"20","inc covid hosp","quantile","0.99",110
"2022-12-12",1,"20","inc covid hosp","quantile","0.01",26
"2022-12-12",1,"20","inc covid hosp","quantile","0.025",30
"2022-12-12",1,"20","inc covid hosp","quantile","0.05",33
"2022-12-12",1,"20","inc covid hosp","quantile","0.1",38
"2022-12-12",1,"20","inc covid hosp","quantile","0.15",40
"2022-12-12",1,"20","inc covid hosp","quantile","0.2",43
"2022-12-12",1,"20","inc covid hosp","quantile","0.25",45
"2022-12-12",1,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",1,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",1,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",1,"20","inc covid hosp","quantile","0.45",52
"2022-12-12",1,"20","inc covid hosp","quantile","0.5",54
"2022-12-12",1,"20","inc covid hosp","quantile","0.55",56
"2022-12-12",1,"20","inc covid hosp","quantile","0.6",58
"2022-12-12",1,"20","inc covid hosp","quantile","0.65",61
"2022-12-12",1,"20","inc covid hosp","quantile","0.7",64
"2022-12-12",1,"20","inc covid hosp","quantile","0.75",66
"2022-12-12",1,"20","inc covid hosp","quantile","0.8",69
"2022-12-12",1,"20","inc covid hosp","quantile","0.85",73
"2022-12-12",1,"20","inc covid hosp","quantile","0.9",80
"2022-12-12",1,"20","inc covid hosp","quantile","0.95",92
"2022-12-12",1,"20","inc covid hosp","quantile","0.975",101
"2022-12-12",1,"20","inc covid hosp","quantile","0.99",118
"2022-12-12",2,"20","inc covid hosp","quantile","0.01",25
"2022-12-12",2,"20","inc covid hosp","quantile","0.025",30
"2022-12-12",2,"20","inc covid hosp","quantile","0.05",34
"2022-12-12",2,"20","inc covid hosp","quantile","0.1",38
"2022-12-12",2,"20","inc covid hosp","quantile","0.15",41
"2022-12-12",2,"20","inc covid hosp","quantile","0.2",44
"2022-12-12",2,"20","inc covid hosp","quantile","0.25",46
"2022-12-12",2,"20","inc covid hosp","quantile","0.3",48
"2022-12-12",2,"20","inc covid hosp","quantile","0.35",50
"2022-12-12",2,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",2,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",2,"20","inc covid hosp","quantile","0.5",55
"2022-12-12",2,"20","inc covid hosp","quantile","0.55",57
"2022-12-12",2,"20","inc covid hosp","quantile","0.6",59
"2022-12-12",2,"20","inc covid hosp","quantile","0.65",62
"2022-12-12",2,"20","inc covid hosp","quantile","0.7",64
"2022-12-12",2,"20","inc covid hosp","quantile","0.75",67
"2022-12-12",2,"20","inc covid hosp","quantile","0.8",71
"2022-12-12",2,"20","inc covid hosp","quantile","0.85",75
"2022-12-12",2,"20","inc covid hosp","quantile","0.9",81
"2022-12-12",2,"20","inc covid hosp","quantile","0.95",91
"2022-12-12",2,"20","inc covid hosp","quantile","0.975",107
"2022-12-12",2,"20","inc covid hosp","quantile","0.99",124
"2022-12-12",3,"20","inc covid hosp","quantile","0.01",24
"2022-12-12",3,"20","inc covid hosp","quantile","0.025",29
"2022-12-12",3,"20","inc covid hosp","quantile","0.05",33
"2022-12-12",3,"20","inc covid hosp","quantile","0.1",38
"2022-12-12",3,"20","inc covid hosp","quantile","0.15",41
"2022-12-12",3,"20","inc covid hosp","quantile","0.2",43
"2022-12-12",3,"20","inc covid hosp","quantile","0.25",45
"2022-12-12",3,"20","inc covid hosp","quantile","0.3",48
"2022-12-12",3,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",3,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",3,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",3,"20","inc covid hosp","quantile","0.5",55
"2022-12-12",3,"20","inc covid hosp","quantile","0.55",58
"2022-12-12",3,"20","inc covid hosp","quantile","0.6",60
"2022-12-12",3,"20","inc covid hosp","quantile","0.65",62
"2022-12-12",3,"20","inc covid hosp","quantile","0.7",65
"2022-12-12",3,"20","inc covid hosp","quantile","0.75",68
"2022-12-12",3,"20","inc covid hosp","quantile","0.8",71
"2022-12-12",3,"20","inc covid hosp","quantile","0.85",75
"2022-12-12",3,"20","inc covid hosp","quantile","0.9",81
"2022-12-12",3,"20","inc covid hosp","quantile","0.95",94
"2022-12-12",3,"20","inc covid hosp","quantile","0.975",113
"2022-12-12",3,"20","inc covid hosp","quantile","0.99",123
"2022-12-12",4,"20","inc covid hosp","quantile","0.01",24
"2022-12-12",4,"20","inc covid hosp","quantile","0.025",26
"2022-12-12",4,"20","inc covid hosp","quantile","0.05",32
"2022-12-12",4,"20","inc covid hosp","quantile","0.1",37
"2022-12-12",4,"20","inc covid hosp","quantile","0.15",40
"2022-12-12",4,"20","inc covid hosp","quantile","0.2",42
"2022-12-12",4,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",4,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",4,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",4,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",4,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",4,"20","inc covid hosp","quantile","0.5",55
"2022-12-12",4,"20","inc covid hosp","quantile","0.55",58
"2022-12-12",4,"20","inc covid hosp","quantile","0.6",61
"2022-12-12",4,"20","inc covid hosp","quantile","0.65",63
"2022-12-12",4,"20","inc covid hosp","quantile","0.7",64
"2022-12-12",4,"20","inc covid hosp","quantile","0.75",67
"2022-12-12",4,"20","inc covid hosp","quantile","0.8",71
"2022-12-12",4,"20","inc covid hosp","quantile","0.85",75
"2022-12-12",4,"20","inc covid hosp","quantile","0.9",80
"2022-12-12",4,"20","inc covid hosp","quantile","0.95",92
"2022-12-12",4,"20","inc covid hosp","quantile","0.975",112
"2022-12-12",4,"20","inc covid hosp","quantile","0.99",127
"2022-12-12",5,"20","inc covid hosp","quantile","0.01",23
"2022-12-12",5,"20","inc covid hosp","quantile","0.025",26
"2022-12-12",5,"20","inc covid hosp","quantile","0.05",31
"2022-12-12",5,"20","inc covid hosp","quantile","0.1",35
"2022-12-12",5,"20","inc covid hosp","quantile","0.15",39
"2022-12-12",5,"20","inc covid hosp","quantile","0.2",41
"2022-12-12",5,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",5,"20","inc covid hosp","quantile","0.3",46
"2022-12-12",5,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",5,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",5,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",5,"20","inc covid hosp","quantile","0.5",55
"2022-12-12",5,"20","inc covid hosp","quantile","0.55",58
"2022-12-12",5,"20","inc covid hosp","quantile","0.6",60
"2022-12-12",5,"20","inc covid hosp","quantile","0.65",63
"2022-12-12",5,"20","inc covid hosp","quantile","0.7",66
"2022-12-12",5,"20","inc covid hosp","quantile","0.75",69
"2022-12-12",5,"20","inc covid hosp","quantile","0.8",72
"2022-12-12",5,"20","inc covid hosp","quantile","0.85",76
"2022-12-12",5,"20","inc covid hosp","quantile","0.9",81
"2022-12-12",5,"20","inc covid hosp","quantile","0.95",95
"2022-12-12",5,"20","inc covid hosp","quantile","0.975",111
"2022-12-12",5,"20","inc covid hosp","quantile","0.99",137
"2022-12-12",6,"20","inc covid hosp","quantile","0.01",22
"2022-12-12",6,"20","inc covid hosp","quantile","0.025",25
"2022-12-12",6,"20","inc covid hosp","quantile","0.05",31
"2022-12-12",6,"20","inc covid hosp","quantile","0.1",34
"2022-12-12",6,"20","inc covid hosp","quantile","0.15",39
"2022-12-12",6,"20","inc covid hosp","quantile","0.2",42
"2022-12-12",6,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",6,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",6,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",6,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",6,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",6,"20","inc covid hosp","quantile","0.5",56
"2022-12-12",6,"20","inc covid hosp","quantile","0.55",59
"2022-12-12",6,"20","inc covid hosp","quantile","0.6",61
"2022-12-12",6,"20","inc covid hosp","quantile","0.65",64
"2022-12-12",6,"20","inc covid hosp","quantile","0.7",67
"2022-12-12",6,"20","inc covid hosp","quantile","0.75",70
"2022-12-12",6,"20","inc covid hosp","quantile","0.8",73
"2022-12-12",6,"20","inc covid hosp","quantile","0.85",78
"2022-12-12",6,"20","inc covid hosp","quantile","0.9",84
"2022-12-12",6,"20","inc covid hosp","quantile","0.95",96
"2022-12-12",6,"20","inc covid hosp","quantile","0.975",111
"2022-12-12",6,"20","inc covid hosp","quantile","0.99",138
"2022-12-12",7,"20","inc covid hosp","quantile","0.01",21
"2022-12-12",7,"20","inc covid hosp","quantile","0.025",25
"2022-12-12",7,"20","inc covid hosp","quantile","0.05",30
"2022-12-12",7,"20","inc covid hosp","quantile","0.1",34
"2022-12-12",7,"20","inc covid hosp","quantile","0.15",38
"2022-12-12",7,"20","inc covid hosp","quantile","0.2",41
"2022-12-12",7,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",7,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",7,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",7,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",7,"20","inc covid hosp","quantile","0.45",53
"2022-12-12",7,"20","inc covid hosp","quantile","0.5",55
"2022-12-12",7,"20","inc covid hosp","quantile","0.55",58
"2022-12-12",7,"20","inc covid hosp","quantile","0.6",61
"2022-12-12",7,"20","inc covid hosp","quantile","0.65",63
"2022-12-12",7,"20","inc covid hosp","quantile","0.7",67
"2022-12-12",7,"20","inc covid hosp","quantile","0.75",69
"2022-12-12",7,"20","inc covid hosp","quantile","0.8",74
"2022-12-12",7,"20","inc covid hosp","quantile","0.85",77
"2022-12-12",7,"20","inc covid hosp","quantile","0.9",83
"2022-12-12",7,"20","inc covid hosp","quantile","0.95",100
"2022-12-12",7,"20","inc covid hosp","quantile","0.975",117
"2022-12-12",7,"20","inc covid hosp","quantile","0.99",137
"2022-12-12",8,"20","inc covid hosp","quantile","0.01",21
"2022-12-12",8,"20","inc covid hosp","quantile","0.025",24
"2022-12-12",8,"20","inc covid hosp","quantile","0.05",28
"2022-12-12",8,"20","inc covid hosp","quantile","0.1",33
"2022-12-12",8,"20","inc covid hosp","quantile","0.15",37
"2022-12-12",8,"20","inc covid hosp","quantile","0.2",41
"2022-12-12",8,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",8,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",8,"20","inc covid hosp","quantile","0.35",50
"2022-12-12",8,"20","inc covid hosp","quantile","0.4",52
"2022-12-12",8,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",8,"20","inc covid hosp","quantile","0.5",56
"2022-12-12",8,"20","inc covid hosp","quantile","0.55",59
"2022-12-12",8,"20","inc covid hosp","quantile","0.6",60
"2022-12-12",8,"20","inc covid hosp","quantile","0.65",63
"2022-12-12",8,"20","inc covid hosp","quantile","0.7",67
"2022-12-12",8,"20","inc covid hosp","quantile","0.75",70
"2022-12-12",8,"20","inc covid hosp","quantile","0.8",74
"2022-12-12",8,"20","inc covid hosp","quantile","0.85",78
"2022-12-12",8,"20","inc covid hosp","quantile","0.9",85
"2022-12-12",8,"20","inc covid hosp","quantile","0.95",101
"2022-12-12",8,"20","inc covid hosp","quantile","0.975",117
"2022-12-12",8,"20","inc covid hosp","quantile","0.99",142
"2022-12-12",9,"20","inc covid hosp","quantile","0.01",20
"2022-12-12",9,"20","inc covid hosp","quantile","0.025",23
"2022-12-12",9,"20","inc covid hosp","quantile","0.05",27
"2022-12-12",9,"20","inc covid hosp","quantile","0.1",33
"2022-12-12",9,"20","inc covid hosp","quantile","0.15",38
"2022-12-12",9,"20","inc covid hosp","quantile","0.2",41
"2022-12-12",9,"20","inc covid hosp","quantile","0.25",45
"2022-12-12",9,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",9,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",9,"20","inc covid hosp","quantile","0.4",52
"2022-12-12",9,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",9,"20","inc covid hosp","quantile","0.5",57
"2022-12-12",9,"20","inc covid hosp","quantile","0.55",59
"2022-12-12",9,"20","inc covid hosp","quantile","0.6",62
"2022-12-12",9,"20","inc covid hosp","quantile","0.65",64
"2022-12-12",9,"20","inc covid hosp","quantile","0.7",67
"2022-12-12",9,"20","inc covid hosp","quantile","0.75",70
"2022-12-12",9,"20","inc covid hosp","quantile","0.8",74
"2022-12-12",9,"20","inc covid hosp","quantile","0.85",80
"2022-12-12",9,"20","inc covid hosp","quantile","0.9",88
"2022-12-12",9,"20","inc covid hosp","quantile","0.95",104
"2022-12-12",9,"20","inc covid hosp","quantile","0.975",123
"2022-12-12",9,"20","inc covid hosp","quantile","0.99",148
"2022-12-12",10,"20","inc covid hosp","quantile","0.01",19
"2022-12-12",10,"20","inc covid hosp","quantile","0.025",22
"2022-12-12",10,"20","inc covid hosp","quantile","0.05",27
"2022-12-12",10,"20","inc covid hosp","quantile","0.1",33
"2022-12-12",10,"20","inc covid hosp","quantile","0.15",37
"2022-12-12",10,"20","inc covid hosp","quantile","0.2",41
"2022-12-12",10,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",10,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",10,"20","inc covid hosp","quantile","0.35",50
"2022-12-12",10,"20","inc covid hosp","quantile","0.4",52
"2022-12-12",10,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",10,"20","inc covid hosp","quantile","0.5",57
"2022-12-12",10,"20","inc covid hosp","quantile","0.55",59
"2022-12-12",10,"20","inc covid hosp","quantile","0.6",62
"2022-12-12",10,"20","inc covid hosp","quantile","0.65",64
"2022-12-12",10,"20","inc covid hosp","quantile","0.7",67
"2022-12-12",10,"20","inc covid hosp","quantile","0.75",71
"2022-12-12",10,"20","inc covid hosp","quantile","0.8",75
"2022-12-12",10,"20","inc covid hosp","quantile","0.85",79
"2022-12-12",10,"20","inc covid hosp","quantile","0.9",89
"2022-12-12",10,"20","inc covid hosp","quantile","0.95",106
"2022-12-12",10,"20","inc covid hosp","quantile","0.975",129
"2022-12-12",10,"20","inc covid hosp","quantile","0.99",160
"2022-12-12",11,"20","inc covid hosp","quantile","0.01",18
"2022-12-12",11,"20","inc covid hosp","quantile","0.025",22
"2022-12-12",11,"20","inc covid hosp","quantile","0.05",26
"2022-12-12",11,"20","inc covid hosp","quantile","0.1",32
"2022-12-12",11,"20","inc covid hosp","quantile","0.15",36
"2022-12-12",11,"20","inc covid hosp","quantile","0.2",40
"2022-12-12",11,"20","inc covid hosp","quantile","0.25",44
"2022-12-12",11,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",11,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",11,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",11,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",11,"20","inc covid hosp","quantile","0.5",57
"2022-12-12",11,"20","inc covid hosp","quantile","0.55",60
"2022-12-12",11,"20","inc covid hosp","quantile","0.6",63
"2022-12-12",11,"20","inc covid hosp","quantile","0.65",65
"2022-12-12",11,"20","inc covid hosp","quantile","0.7",68
"2022-12-12",11,"20","inc covid hosp","quantile","0.75",70
"2022-12-12",11,"20","inc covid hosp","quantile","0.8",75
"2022-12-12",11,"20","inc covid hosp","quantile","0.85",83
"2022-12-12",11,"20","inc covid hosp","quantile","0.9",89
"2022-12-12",11,"20","inc covid hosp","quantile","0.95",105
"2022-12-12",11,"20","inc covid hosp","quantile","0.975",133
"2022-12-12",11,"20","inc covid hosp","quantile","0.99",161
"2022-12-12",12,"20","inc covid hosp","quantile","0.01",17
"2022-12-12",12,"20","inc covid hosp","quantile","0.025",21
"2022-12-12",12,"20","inc covid hosp","quantile","0.05",26
"2022-12-12",12,"20","inc covid hosp","quantile","0.1",31
"2022-12-12",12,"20","inc covid hosp","quantile","0.15",36
"2022-12-12",12,"20","inc covid hosp","quantile","0.2",40
"2022-12-12",12,"20","inc covid hosp","quantile","0.25",43
"2022-12-12",12,"20","inc covid hosp","quantile","0.3",47
"2022-12-12",12,"20","inc covid hosp","quantile","0.35",49
"2022-12-12",12,"20","inc covid hosp","quantile","0.4",51
"2022-12-12",12,"20","inc covid hosp","quantile","0.45",54
"2022-12-12",12,"20","inc covid hosp","quantile","0.5",56
"2022-12-12",12,"20","inc covid hosp","quantile","0.55",59
"2022-12-12",12,"20","inc covid hosp","quantile","0.6",63
"2022-12-12",12,"20","inc covid hosp","quantile","0.65",65
"2022-12-12",12,"20","inc covid hosp","quantile","0.7",68
"2022-12-12",12,"20","inc covid hosp","quantile","0.75",72
"2022-12-12",12,"20","inc covid hosp","quantile","0.8",76
"2022-12-12",12,"20","inc covid hosp","quantile","0.85",83
"2022-12-12",12,"20","inc covid hosp","quantile","0.9",94
"2022-12-12",12,"20","inc covid hosp","quantile","0.95",107
"2022-12-12",12,"20","inc covid hosp","quantile","0.975",129
"2022-12-12",12,"20","inc covid hosp","quantile","0.99",163
"2022-12-12",13,"20","inc covid hosp","quantile","0.01",16
"2022-12-12",13,"20","inc covid hosp","quantile","0.025",21
"2022-12-12",13,"20","inc covid hosp","quantile","0.05",25
"2022-12-12",13,"20","inc covid hosp","quantile","0.1",30
"2022-12-12",13,"20","inc covid hosp","quantile","0.15",35
"2022-12-12",13,"20","inc covid hosp","quantile","0.2",39
"2022-12-12",13,"20","inc covid hosp","quantile","0.25",43
"2022-12-12",13,"20","inc covid hosp","quantile","0.3",45
